0.5030927 2.685586e-05
0.5068021 2.630741e-05
0.5056821 2.58759e-05
0.5039775 2.573386e-05
0.4982796 2.551882e-05
0.4955448 2.570098e-05
0.494599 2.566559e-05
0.4924324 2.591952e-05
0.4951232 2.58954e-05
0.5017255 2.578361e-05
0.501019 2.613158e-05
0.4941424 2.63145e-05
0.495687 2.624805e-05
0.4990506 2.579729e-05
0.5002835 2.575268e-05
0.4994003 2.556713e-05
0.4983841 2.537067e-05
0.496548 2.53444e-05
0.5007629 2.549764e-05
0.496208 2.585653e-05
0.4912872 2.592374e-05
0.4896048 2.599396e-05
0.4921785 2.633892e-05
0.4938497 2.602872e-05
0.4916181 2.608069e-05
0.4976075 2.578555e-05
0.502448 2.565425e-05
0.5038232 2.563258e-05
0.497415 2.603038e-05
0.4978739 2.571431e-05
0.495657 2.546926e-05
0.4969047 2.520602e-05
0.4988226 2.51028e-05
0.5037861 2.480095e-05
0.4996934 2.467793e-05
0.5015653 2.461007e-05
0.4981718 2.457898e-05
0.4995308 2.449278e-05
0.4972491 2.462279e-05
0.4973351 2.427451e-05
0.497374 2.419195e-05
0.5056893 2.399829e-05
0.5125263 2.392747e-05
0.5172584 2.339643e-05
0.5107419 2.307315e-05
0.5098979 2.299748e-05
0.515288 2.288101e-05
0.515226 2.262497e-05
0.5122644 2.292369e-05
0.5121734 2.33268e-05
0.5124297 2.357887e-05
0.5139199 2.37925e-05
0.514518 2.392427e-05
0.5123286 2.382293e-05
0.5158521 2.362982e-05
0.519946 2.332357e-05
0.5172611 2.375631e-05
0.5122327 2.354767e-05
0.5164879 2.352148e-05
0.5149477 2.365796e-05
0.5141541 2.326663e-05
0.5135846 2.28057e-05
0.5142732 2.311895e-05
0.5127912 2.338072e-05
0.5126099 2.339777e-05
0.5194044 2.331793e-05
0.5228494 2.321997e-05
0.5266495 2.321344e-05
0.5257476 2.307913e-05
0.5310848 2.324677e-05
0.5334328 2.305887e-05
0.5364804 2.290748e-05
0.5332186 2.304846e-05
0.5361059 2.370502e-05
0.5404096 2.371104e-05
0.5358028 2.348051e-05
0.5337336 2.393876e-05
0.5415389 2.378565e-05
0.5368602 2.34332e-05
0.541382 2.330059e-05
0.5367842 2.330447e-05
0.5376416 2.31433e-05
0.5384825 2.282957e-05
0.5395994 2.305932e-05
0.539692 2.308894e-05
0.5447834 2.296169e-05
0.5484259 2.275601e-05
0.5485501 2.285679e-05
0.5482515 2.298549e-05
0.545921 2.364296e-05
0.5473247 2.347741e-05
0.5471095 2.293609e-05
0.5470186 2.28903e-05
0.5489728 2.249034e-05
0.5480987 2.224035e-05
0.5458127 2.228633e-05
0.5480864 2.233614e-05
0.541737 2.254026e-05
0.5389138 2.230287e-05
0.542597 2.209438e-05
0.5391113 2.167819e-05
0.5398525 2.199227e-05
0.5358093 2.171192e-05
0.5355276 2.168772e-05
0.5336452 2.182703e-05
0.5319221 2.20235e-05
0.5318225 2.197684e-05
0.5323926 2.219265e-05
0.525791 2.197223e-05
0.5277381 2.160113e-05
0.5272932 2.147006e-05
0.5270448 2.118438e-05
0.5357802 2.132103e-05
0.5351528 2.099334e-05
0.5349768 2.077853e-05
0.5402318 2.081039e-05
0.5441452 2.130775e-05
0.5454747 2.156969e-05
0.5448238 2.153571e-05
0.5441731 2.166795e-05
0.5468667 2.164065e-05
0.5534533 2.156684e-05
0.5517543 2.156121e-05
0.5488528 2.159997e-05
0.5484543 2.13686e-05
0.546015 2.165409e-05
0.5457108 2.159868e-05
0.54266 2.144798e-05
0.5447728 2.125941e-05
0.5476516 2.112207e-05
0.5507456 2.140779e-05
0.5514972 2.159769e-05
0.550705 2.167548e-05
0.5564245 2.143397e-05
0.5558774 2.141891e-05
0.561709 2.13655e-05
0.5634062 2.16369e-05
0.5624561 2.165898e-05
0.5642212 2.142768e-05
0.563368 2.138777e-05
0.5621819 2.081338e-05
0.5579921 2.078106e-05
0.5570827 2.039428e-05
0.5582291 2.0294e-05
0.5573977 2.018723e-05
0.5543143 2.017626e-05
0.5469989 1.982694e-05
0.5508298 1.997237e-05
0.5490828 1.961428e-05
0.5509499 1.964243e-05
0.549094 1.962476e-05
0.5500659 1.957836e-05
0.5562686 1.961961e-05
0.5547197 1.929427e-05
0.5513731 1.945928e-05
0.5472103 1.926571e-05
0.5480968 1.957019e-05
0.5470711 1.969458e-05
0.546236 1.993453e-05
0.5442113 2.021994e-05
0.5463274 2.014795e-05
0.5480006 2.037176e-05
0.5482214 2.016501e-05
0.554299 2.022597e-05
0.5564393 2.029193e-05
0.5528166 2.029498e-05
0.5515255 2.025685e-05
0.5516013 2.012198e-05
0.5484249 2.022117e-05
0.5531155 2.006313e-05
0.5551731 2.046868e-05
0.5532295 2.032283e-05
0.5542724 2.023366e-05
0.5520468 2.023757e-05
0.5472382 2.043436e-05
0.5498251 2.038433e-05
0.5523816 2.028984e-05
0.5515702 2.004776e-05
0.5601541 2.001685e-05
0.5596739 2.016536e-05
0.5604676 2.044849e-05
0.555084 2.025402e-05
0.5586606 2.002768e-05
0.5555115 2.003328e-05
0.5521538 1.979252e-05
0.5512887 1.96178e-05
0.5499734 1.988594e-05
0.5503078 1.972812e-05
0.5485207 1.95509e-05
0.5487444 1.922545e-05
0.5452923 1.945545e-05
0.5437116 1.963158e-05
0.5503903 1.961741e-05
0.54871 1.951019e-05
0.5471826 1.964774e-05
0.5481734 1.959734e-05
0.549313 1.94848e-05
0.5504761 1.958223e-05
0.5512688 1.940411e-05
0.5485037 1.945505e-05
0.5520401 1.918645e-05
0.5511523 1.89887e-05
0.5460585 1.876147e-05
0.5474117 1.887234e-05
0.5457211 1.908718e-05
0.5479514 1.895155e-05
0.5500263 1.889743e-05
0.5470894 1.910228e-05
0.5431226 1.880219e-05
0.539403 1.836809e-05
0.5387514 1.836943e-05
0.5367235 1.825329e-05
0.538509 1.831261e-05
0.5424362 1.848556e-05
0.5448975 1.854889e-05
0.5417714 1.82337e-05
0.5438897 1.829412e-05
0.5452135 1.849239e-05
0.5439816 1.852028e-05
0.5489545 1.861423e-05
0.5434296 1.851105e-05
0.5432718 1.872698e-05
0.5434126 1.83694e-05
0.5418614 1.873721e-05
0.5444812 1.869434e-05
0.5400741 1.877163e-05
0.5378982 1.864223e-05
0.538656 1.849185e-05
0.5417713 1.882131e-05
0.5415734 1.872724e-05
0.546379 1.85912e-05
0.5436905 1.864158e-05
0.5398301 1.877205e-05
0.5423025 1.855281e-05
0.542124 1.844962e-05
0.5378641 1.872121e-05
0.5336521 1.869735e-05
0.5355552 1.875547e-05
0.5361495 1.838335e-05
0.52715 1.839626e-05
0.5231862 1.875248e-05
0.5239674 1.894015e-05
0.5261217 1.872263e-05
0.5293786 1.901734e-05
0.5334123 1.907e-05
0.5335408 1.905203e-05
0.528515 1.895241e-05
0.5245981 1.914796e-05
0.5308187 1.902007e-05
0.528985 1.87944e-05
0.5291862 1.869605e-05
0.5311245 1.873785e-05
0.5292469 1.858734e-05
0.5330187 1.880581e-05
0.5325692 1.905583e-05
0.53553 1.912738e-05
0.5411923 1.889626e-05
0.5474035 1.899793e-05
0.5478086 1.898767e-05
0.5486984 1.881814e-05
0.5508964 1.882213e-05
0.5455186 1.871382e-05
0.5493655 1.868881e-05
0.5493619 1.86471e-05
0.5453649 1.837716e-05
0.5405824 1.861662e-05
0.5423743 1.865514e-05
0.5472062 1.883519e-05
0.5503589 1.896664e-05
0.5465369 1.931562e-05
0.5434422 1.941644e-05
0.5463636 1.928613e-05
0.5467289 1.946388e-05
0.5444351 1.942314e-05
0.5437231 1.931209e-05
0.5419595 1.917932e-05
0.5404474 1.920342e-05
0.5343923 1.94326e-05
0.5373371 1.939502e-05
0.5390719 1.921055e-05
0.5353336 1.898661e-05
0.5376254 1.918325e-05
0.5328061 1.89415e-05
0.5341307 1.872516e-05
0.5317895 1.854824e-05
0.5367597 1.828844e-05
0.5298307 1.827277e-05
0.5307766 1.807367e-05
0.5281502 1.78556e-05
0.5301659 1.77546e-05
0.5281989 1.792849e-05
0.5277958 1.79768e-05
0.5251573 1.814282e-05
0.5270236 1.83117e-05
0.5249105 1.804192e-05
0.5267825 1.798671e-05
0.5310319 1.769993e-05
0.5294932 1.762455e-05
0.5307789 1.759057e-05
0.5343071 1.741662e-05
0.5323585 1.736146e-05
0.5306408 1.726442e-05
0.5306762 1.728437e-05
0.5276614 1.740209e-05
0.5294351 1.750796e-05
0.5304876 1.754767e-05
0.5380231 1.73189e-05
0.5390029 1.730535e-05
0.5443816 1.704753e-05
0.5456797 1.70403e-05
0.5420277 1.699489e-05
0.5410137 1.704616e-05
0.5417074 1.692892e-05
0.5469413 1.662982e-05
0.5482579 1.627092e-05
0.545458 1.621329e-05
0.5473899 1.631403e-05
0.5477868 1.629112e-05
0.5414254 1.646304e-05
0.5408546 1.619581e-05
0.5413965 1.65444e-05
