0.4949425 5.436151e-05
0.4909481 5.350931e-05
0.4916558 5.381817e-05
0.4866275 5.315014e-05
0.4832636 5.286392e-05
0.4792778 5.254791e-05
0.4717362 5.154326e-05
0.4727689 5.201868e-05
0.4721755 5.192219e-05
0.4695314 5.148915e-05
0.4713201 5.077498e-05
0.4680119 5.127618e-05
0.4681982 5.089505e-05
0.4691247 5.034198e-05
0.4667345 5.046921e-05
0.4682014 4.966756e-05
0.4644772 4.927424e-05
0.4595984 4.875672e-05
0.4607607 4.810252e-05
0.459304 4.853075e-05
0.4509609 4.875944e-05
0.4512426 4.85339e-05
0.4492231 4.900224e-05
0.4516483 4.848161e-05
0.448296 4.841311e-05
0.4453073 4.753703e-05
0.4441948 4.712158e-05
0.4423959 4.708526e-05
0.4420387 4.610638e-05
0.4384725 4.661523e-05
0.4442887 4.614399e-05
0.4499849 4.534592e-05
0.4460271 4.483489e-05
0.4427798 4.45045e-05
0.4400727 4.360945e-05
0.4379264 4.420128e-05
0.4402596 4.398575e-05
0.4376865 4.366632e-05
0.4379324 4.329512e-05
0.432224 4.320412e-05
0.4355605 4.273001e-05
0.4327153 4.312664e-05
0.4361663 4.282951e-05
0.4343528 4.340191e-05
0.4330621 4.281017e-05
0.4381457 4.2129e-05
0.4389062 4.156823e-05
0.4424904 4.193581e-05
0.4479545 4.199517e-05
0.4471955 4.121218e-05
0.4452702 4.079563e-05
0.4417776 4.133376e-05
0.4413769 4.120005e-05
0.4447666 4.145773e-05
0.4440852 4.193871e-05
0.4412888 4.208675e-05
0.4425841 4.142523e-05
0.4415287 4.178386e-05
0.443665 4.17569e-05
0.4437794 4.112192e-05
0.4440981 4.022846e-05
0.4368974 4.050259e-05
0.4330674 4.00315e-05
0.4380857 3.963336e-05
0.4332979 3.899532e-05
0.4347178 3.904916e-05
0.4295398 3.876624e-05
0.4300412 3.860051e-05
0.4358361 3.865946e-05
0.4356234 3.798086e-05
0.4392365 3.841933e-05
0.441249 3.836268e-05
0.4383123 3.829512e-05
0.4400709 3.847853e-05
0.4385773 3.833447e-05
0.430249 3.844397e-05
0.4319804 3.874926e-05
0.437199 3.819539e-05
0.4316857 3.842543e-05
0.427188 3.835867e-05
0.4298943 3.906686e-05
0.4295185 3.90503e-05
0.4316988 3.865911e-05
0.4367944 3.813284e-05
0.4345956 3.821603e-05
0.4350729 3.781771e-05
0.4338301 3.824017e-05
0.4290934 3.794561e-05
